time, step, current, voltage, chgAh, disAh
42580.0159, 5.0000, -0.1736, 3.1349, 2.9211, 4.7225
42581.0159, 5.0000, -0.1744, 3.1372, 2.9212, 4.7225
42582.0159, 5.0000, -0.1763, 3.1392, 2.9212, 4.7225
42583.0159, 5.0000, -0.1762, 3.1408, 2.9213, 4.7225
42584.0159, 5.0000, -0.1736, 3.1423, 2.9213, 4.7225
42585.0159, 5.0000, -0.1743, 3.1437, 2.9214, 4.7225
42586.0159, 5.0000, -0.1743, 3.1450, 2.9214, 4.7225
42587.0159, 5.0000, -0.1722, 3.1462, 2.9215, 4.7225
42588.0159, 5.0000, -0.1742, 3.1472, 2.9215, 4.7225
42589.0159, 5.0000, -0.1762, 3.1483, 2.9216, 4.7225
42590.0159, 5.0000, -0.1771, 3.1493, 2.9216, 4.7225
42591.0159, 5.0000, -0.1756, 3.1501, 2.9217, 4.7225
42592.0159, 5.0000, -0.1756, 3.1511, 2.9217, 4.7225
42593.0159, 5.0000, -0.1747, 3.1519, 2.9218, 4.7225
42594.0159, 5.0000, -0.1720, 3.1526, 2.9218, 4.7225
42595.0159, 5.0000, -0.1744, 3.1533, 2.9219, 4.7225
42596.0159, 5.0000, -0.1769, 3.1542, 2.9219, 4.7225
42597.0159, 5.0000, -0.1743, 3.1547, 2.9220, 4.7225
42598.0159, 5.0000, -0.1776, 3.1555, 2.9220, 4.7225
42599.0159, 5.0000, -0.1773, 3.1561, 2.9221, 4.7225
42600.0159, 5.0000, -0.1756, 3.1566, 2.9221, 4.7225
42601.0159, 5.0000, -0.1754, 3.1573, 2.9222, 4.7225
42602.0159, 5.0000, -0.1738, 3.1578, 2.9222, 4.7225
42603.0159, 5.0000, -0.1756, 3.1582, 2.9223, 4.7225
42604.0159, 5.0000, -0.1756, 3.1589, 2.9223, 4.7225
42605.0159, 5.0000, -0.1756, 3.1594, 2.9224, 4.7225
42606.0159, 5.0000, -0.1757, 3.1600, 2.9224, 4.7225
42607.0159, 5.0000, -0.1775, 3.1603, 2.9225, 4.7225
42608.0159, 5.0000, -0.1756, 3.1606, 2.9225, 4.7225
42609.0159, 5.0000, -0.1776, 3.1613, 2.9226, 4.7225
42610.0159, 5.0000, -0.1756, 3.1616, 2.9226, 4.7225
42611.0159, 5.0000, -0.1756, 3.1621, 2.9227, 4.7225
